Unnamed: 0,RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
26096,41059.0,17641.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8EDD97D6F790CB6EFF362FD769BA1F0C?id=1996HEC/HIP543-550:4,2.0,1.32,-10,-49970,['CC1=CC=CC=C1'],[None],,['C1=CC=CC=C1'],[None],,1100,2.0
26097,41060.0,17641.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8EDD97D6F790CB6EFF362FD769BA1F0C?id=1989CHE/KAF1418-1423:8,2.0,4.7,-1,,['CC1=CC=CC=C1'],[None],,['C1=CC=CC=C1'],[None],,673,2.0
26098,41061.0,17641.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8EDD97D6F790CB6EFF362FD769BA1F0C?id=1988FAH/STE4951:14,2.0,6.7,-1,,['CC1=CC=CC=C1'],[None],,['C1=CC=CC=C1'],[None],,"723
 
K",2.0
26122,41090.0,17650.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C500DB39A180A213547A397B41477662?id=2007CAV/MAN3959-3969:6,1.0,6.12,13,-365682,['CC1=CC=CC=C1'],,,['C12=CC=CCC1C2'],,,1000,1.0
26171,41164.0,17669.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F86F987B6DECA11CAF2161D9170250A9?id=2013ZHA/WAN1679-1687:4,1.0,2.49,16,-389145,['CC1CCCCC1'],,,['CC(CCC=C)C'],,,800,1.0
26183,41180.0,17680.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7C00D2F358C8979556353D2DC09883BC?id=2002NAK/KAW77-83:1,2.0,1.32,-11,,['BrC1=CC=CC=C1'],[None],,['ClC1=CC=CC=C1'],[None],,"295
 
K",2.0
26185,41183.0,17683.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AAC313EFC2E829A7AA83FA0AE79A1D25?id=1965GOW/THO5068:6,2.0,1.91,-12,,['BrC1=CC=CC=C1'],[None],,[None],[None],,"520
 
K",2.0
26186,41184.0,17683.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AAC313EFC2E829A7AA83FA0AE79A1D25?id=1956RID/SCA1354:9,2.0,4.32,-13,,['BrC1=CC=CC=C1'],[None],,[None],[None],,"520
 
K",2.0
26187,41185.0,17683.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AAC313EFC2E829A7AA83FA0AE79A1D25?id=1939WAR675:1,2.0,1.23,-10,-15881,['BrC1=CC=CC=C1'],[None],,[None],[None],,528,2.0
26188,41186.0,17683.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AAC313EFC2E829A7AA83FA0AE79A1D25?id=1935FAI/WAR986:1,2.0,8.27,-10,-14717,['BrC1=CC=CC=C1'],[None],,[None],[None],,495,2.0
26189,41191.0,17685.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=53307748F8736E2112EF878F2F94DE4F?id=1988FAH/STE4951:13,2.0,3.6,-1,,['BrC1=CC=CC=C1'],[None],,['BrC1=CC=CC=C1'],[None],,"723
 
K",2.0
26190,41192.0,17686.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6981058126B82316EC9507147D75E476?id=1988FAH/STE4951:12,2.0,4.8,-1,,['BrC1=CC=CC=C1'],[None],,['C1=CC=CC=C1'],[None],,"723
 
K",2.0
26191,41193.0,17687.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=71EDD1885A30C4978853898CF5885029?id=1988FAH/STE4951:11,2.0,2.4,-2,,['BrC1=CC=CC=C1'],[None],,['C1=CC=CC=C1'],[None],,"723
 
K",2.0
26192,41194.0,17688.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4D893362C7CCD006DCB38ED96D3AE70B?id=1988FAH/STE4951:10,2.0,6.19,-1,,['BrC1=CC=CC=C1'],[None],,['C1=CC=CC=C1'],[None],,"723
 
K",2.0
26194,41197.0,17691.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CCDA4E3B50E79DEFF0F0E69E548C876D?id=1988RAO/SKI2442:2,1.0,1.5,13,-300984,['BrC1=CC=CC=C1'],,,[None],[None],,1500,1.0
26195,41198.0,17692.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BC4DAB44A651E6730662F2C3F87B7149?id=1965FRI/GOW6323-6326:1,2.0,9.15,-12,,['BrC1CCCCC1'],[None],,[None],[None],,"520
 
K",2.0
26209,41261.0,17710.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0CA09DB9FCF80DA60BC8826680615B79?id=1988FAH/STE4951:9,2.0,7.8,-1,,['CC1=CC(=CC(=C1)C)C'],[None],,['CC1=CC=CC=C1'],[None],,"723
 
K",2.0
26210,41262.0,17711.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A3015E0E8905800E5053F9D2C7E8F3E8?id=1988FAH/STE4951:8,2.0,2.37,1,,['CC1=CC(=CC(=C1)C)C'],[None],,['C1=CC=CC=C1'],[None],,"723
 
K",2.0
26211,41263.0,17712.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=908A4FAB8FA7F23F0FD4717B305E021B?id=1988FAH/STE4951:7,2.0,7.69,-1,,['CC1=CC(=CC(=C1)C)C'],[None],,['C1=CC=CC=C1'],[None],,"723
 
K",2.0
26231,41335.0,17749.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2C92F009628BCCEFB853EBA47E8F7A12?id=1964BUR/STR5065:9,2.0,1.07,1,,['CC1=CC(=CC=C1)C'],[None],,['CC1=CC=CC=C1'],[None],,955,2.0
26240,41391.0,17765.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CBCEB3C7AD415069751309FD67CDA670?id=1999PAR/CHA4002-4008:2,2.0,2.46,-13,-4373,['CC1=CC(=CC=C1)C'],[None],,[None],['C1=CC=CC=C1'],,295,2.0
26595,42174.0,18145.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=76B19FA9B32D83067EC408149430B9AA?id=1985SAF/RUZ71:3,2.0,1.31,-12,,['C#CCC'],[None],,[None],,,"298
 
K",2.0
26613,42218.0,18175.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0D1E61404C687521EB4004EBB11567A2?id=1995HID/HIG321-330:1,1.0,2.5,13,-271883,['C#CCC'],,,['C=C=CC'],,,1100,1.0
26614,42219.0,18175.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0D1E61404C687521EB4004EBB11567A2?id=1993HID/HIG10977-10983:3,1.0,2.5,13,-271883,['C#CCC'],,,['C=C=CC'],,,1100,1.0
26636,42323.0,18220.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E17B3A3EF917464A9BCD192B632F8CC9?id=1972KER/PARB:90,2.0,8.72,-11,-3683,['C=CC=C'],[None],,[None],,,302,2.0
26637,42324.0,18220.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E17B3A3EF917464A9BCD192B632F8CC9?id=1966CAL/TYE2760-2767:5,2.0,8.8,-11,-3675,['C=CC=C'],[None],,[None],,,302,2.0
26638,42325.0,18220.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E17B3A3EF917464A9BCD192B632F8CC9?id=1966CAL/TYE2760-2767:6,2.0,,,8073,['C=CC=C'],[None],,[None],,,302,2.0
26658,42390.0,18253.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=39F1549D6CD010315073333EDF627224?id=2004FAS/CAV3829-3843:28,2.0,1.91,-11,-44936,['C=CC=C'],[None],,[None],,,500,2.0
26669,42407.0,18257.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=243EAE503109FBAF95643547C8AB4201?id=2004FAS/CAV3829-3843:27,2.0,4.54,-8,-35146,['C=CC=C'],[None],,['C1C=CCC2=CC=CC=C12'],,,500,2.0
26675,42414.0,18260.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5328E3F3BBFC516C621771E18BD8EAAC?id=2004FAS/CAV3829-3843:26,2.0,8.78,-12,-52426,['C=CC=C'],[None],,['C1C=CC2=CC=CC=C12'],,,500,2.0
26676,42415.0,18261.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=770D6FFF31DDE5C3D94E46E6AD291F54?id=2004CAV/FAS705-720:11,2.0,1.96,-10,-3180,['C=CC=C'],[None],,[None],,,500,2.0
26677,42416.0,18262.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=04E14CD4E91755AF4020F9DF924DC380?id=2004FAS/CAV3829-3843:29,2.0,2.54,-10,-47606,['C=CC=C'],[None],,[None],,,500,2.0
26678,42417.0,18262.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=04E14CD4E91755AF4020F9DF924DC380?id=2004FAS/CAV3829-3843:40,2.0,9.84,-6,-115662,['C=CC=C'],[None],,[None],,,500,2.0
26679,42418.0,18262.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=04E14CD4E91755AF4020F9DF924DC380?id=2004FAS/CAV3829-3843:24,2.0,8.31,-5,-103872,['C=CC=C'],[None],,[None],,,500,2.0
26680,42419.0,18262.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=04E14CD4E91755AF4020F9DF924DC380?id=2004FAS/CAV3829-3843:34,2.0,3.02,-6,-135085,['C=CC=C'],[None],,[None],,,500,2.0
26681,42420.0,18263.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=845167BC12418A86DAB0819F20989B55?id=2004FAS/CAV3829-3843:1,2.0,2.49,-12,,['C=CC=C'],[None],,[None],,,500,2.0
26682,42421.0,18263.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=845167BC12418A86DAB0819F20989B55?id=2004FAS/CAV3829-3843:36,2.0,4.82,-3,-69069,['C=CC=C'],[None],,[None],,,500,2.0
26683,42422.0,18263.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=845167BC12418A86DAB0819F20989B55?id=2004FAS/CAV3829-3843:42,2.0,1.35,2,-97508,['C=CC=C'],[None],,[None],,,500,2.0
26684,42423.0,18264.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=695CD813A646DB5A2C7E7373CDCE1DDE?id=2004FAS/CAV3829-3843:25,2.0,,,-82178,['C=CC=C'],[None],,[None],,,500,2.0
26685,42424.0,18264.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=695CD813A646DB5A2C7E7373CDCE1DDE?id=2004FAS/CAV3829-3843:30,2.0,2.48,-4,-41296,['C=CC=C'],[None],,[None],,,500,2.0
26686,42425.0,18264.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=695CD813A646DB5A2C7E7373CDCE1DDE?id=2004FAS/CAV3829-3843:35,2.0,1.55,-2,-113838,['C=CC=C'],[None],,[None],,,500,2.0
26687,42426.0,18264.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=695CD813A646DB5A2C7E7373CDCE1DDE?id=2004FAS/CAV3829-3843:41,2.0,7.1,-1,-107232,['C=CC=C'],[None],,[None],,,500,2.0
26698,42445.0,18277.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8B696A6AD5F3F6726D57D4DD304663B6?id=1939KIS/RAN725-735:2,2.0,2.16,-10,-158806,['C=CC=C'],['C(=C)C1C=CCCC1'],,[None],,,446,2.0
26699,42446.0,18278.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=480A89C77836DAC45968AD5E8BCA82E3?id=1982HUY/HUB259:4,2.0,6.76,-15,-106425,['C=CC=C'],['C1=CC=CCC1'],,['C12CC=CCC(C=C1)CC2'],,,437,2.0
26700,42447.0,18279.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0556B2C30447E75999D2925A93D18E78?id=1982HUY/HUB259:3,2.0,1.74,-14,-106425,['C=CC=C'],['C1=CC=CCC1'],,['C1CC=C[C@@H]2CC=CC[C@H]12'],,,437,2.0
26701,42448.0,18280.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2101C909073DB4DC48F204F279BF9281?id=1982HUY/HUB259:2,2.0,1.91,-14,-112245,['C=CC=C'],['C1=CC=CCC1'],,[None],,,437,2.0
26702,42449.0,18281.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1B4BB78180A9037FFDACF53F22858DA0?id=1982HUY/HUB259:1,2.0,6.31,-15,-103931,['C=CC=C'],['C1=CC=CCC1'],,[None],,,437,2.0
26704,42451.0,18283.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B9AE16925DBD89FCD2A7BC1002D17590?id=1977HUY/LUY283:4,2.0,7.42,-14,-118897,['C=CC=C'],['C=CC=C'],,['C/1=C/CC\\C=C/CC1'],,,464,2.0
26705,42452.0,18284.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=72B2CA8BCC6E90BBF46C800D7D2282BA?id=1939KIS/RAN725-735:1,2.0,1.53,-14,-123886,['C=CC=C'],['C=CC=C'],,['C(=C)C1C=CCCC1'],,,446,2.0
26706,42453.0,18285.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A92BB6EFF4F108B88C3BD1F4E762C560?id=1977HUY/LUY283:3,2.0,1.48,-14,-102268,['C=CC=C'],['C=CC=C'],,['C(=C)C1CC=CCC1'],,,464,2.0
26707,42454.0,18285.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A92BB6EFF4F108B88C3BD1F4E762C560?id=1951ROW/STE198-213:1,2.0,2.29,-13,-112245,['C=CC=C'],['C=CC=C'],,['C(=C)C1CC=CCC1'],,,673,2.0
26708,42455.0,18285.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A92BB6EFF4F108B88C3BD1F4E762C560?id=1932VAU3863-3876:1,2.0,7.82,-14,-108920,['C=CC=C'],['C=CC=C'],,['C(=C)C1CC=CCC1'],,,653,2.0
26715,42462.0,18288.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E95EC24CC80BAF039CCBBD833B7DEE4F?id=2000TSA/MOK1717-1723:3,1.0,7.86,31,-484484,['C=CC=C'],,,['C=C=CC'],,,1200,1.0
27139,43280.0,18582.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C947D09FB5370DE28BA86FCC3CCFE417?id=1964BUR/STR5065:6,2.0,1.07,1,,['CC1=CC=C(C=C1)C'],[None],,['CC1=CC=CC=C1'],[None],,955,2.0
27140,43281.0,18583.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AB78FF3C1B7FACF6E05B3B6057BF71E8?id=1988FAH/STE4951:6,2.0,3.8,-1,,['CC1=CC=C(C=C1)C'],[None],,['CC1=CC=CC=C1'],[None],,"723
 
K",2.0
27141,43282.0,18584.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=47457CEDB6462511FE56A597120A3F21?id=1988FAH/STE4951:5,2.0,1.42,1,,['CC1=CC=C(C=C1)C'],[None],,['C1=CC=CC=C1'],[None],,"723
 
K",2.0
27142,43283.0,18585.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BDFCF738DA065B55B5D9CA6E9EE0A88F?id=1999PAR/CHA4002-4008:1,2.0,2.46,-13,-4373,['CC1=CC=C(C=C1)C'],[None],,[None],['C1=CC=CC=C1'],,295,2.0
27154,43300.0,18592.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E96514B73B8221900158034B06B53458?id=1956RID/SCA1354:6,2.0,2.99,-13,,['BrC1=CC=C(C=C1)C'],[None],,[None],[None],,"520
 
K",2.0
27186,43401.0,18640.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D6747D7DF94701B194A81C1F64794A2C?id=1956RID/SCA1354:5,2.0,6.14,-13,,['BrC1=CC=C(C=C1)OC'],[None],,[None],[None],,"520
 
K",2.0
27187,43405.0,18644.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=666BDDC737B6EE6AF4B47D94518FAE99?id=1954LEV/SZW1904-1911:2,1.0,1.28,15,-235300,['BrCC1=CC=C(C=C1)C'],,,[None],[None],,748,1.0
27215,43450.0,18672.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=49C40EF8675BE3094AD33EE2809334DF?id=1985TRO241:1,1.0,2.1,9,,['C1(=CC=CC=C1)\\C=C\\C1=CC=CC=C1'],,,['C1(=CC=CC=C1)\\C=C/C1=CC=CC=C1'],,,"300
 
K",1.0
27218,43454.0,18676.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EA1971132D9EAFC86640A6BDD72DFA05?id=1991KOR/KAL346-351:1,1.0,9.48,14,-256917,['C1(=CC=CC=C1)CCC1=CC=CC=C1'],,,[None],[None],,683,1.0
27219,43455.0,18676.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EA1971132D9EAFC86640A6BDD72DFA05?id=1988MUL/TRO4899-4905:1,1.0,7.94,14,-250266,['C1(=CC=CC=C1)CCC1=CC=CC=C1'],,,[None],[None],,900,1.0
27220,43456.0,18676.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EA1971132D9EAFC86640A6BDD72DFA05?id=1982STE/ROB6567-6570:1,1.0,1.78,15,-261074,['C1(=CC=CC=C1)CCC1=CC=CC=C1'],,,[None],[None],,648,1.0
27221,43457.0,18676.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EA1971132D9EAFC86640A6BDD72DFA05?id=1951HOR/MIL187-197:1,1.0,1.95,9,-201210,['C1(=CC=CC=C1)CCC1=CC=CC=C1'],,,[None],[None],,903,1.0
27222,43475.0,18681.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=24D58FCCF64A2FDF113C09CAF7F45A85?id=1984LEW/SMI4650-4651:1,1.0,2.19,16,-382466,['[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Fe+2]'],,,[None],[None],[None],1150,1.0
27226,43489.0,18693.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=292E0FE76D9883F72B4E8C1B599CEB20?id=1984ROS/MCM5031:4,1.0,2,15,-344219,['C1(=CC=CC=C1)CC1=NC=CC=C1'],,,[None],[None],,1000,1.0
27229,43492.0,18696.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=60FC6B0299385A168E2226AE0B75FA6E?id=1984ROS/MCM5031:1,1.0,2,15,-344219,['C1(=CC=CC=C1)CC1=CC=CC=C1'],,,[None],[None],,1000,1.0
27231,43497.0,18701.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=50CA242643F3E509D592FA0F69FE4DBE?id=2009MOR/LEZ1198-1207:5,1.0,7.59,12,-220900,['CC(CC1=CC=CC=C1)(C)O'],,,['CC(=O)C'],['C=C1C=CC=CC1'],,"753
 
K",1.0
27232,43498.0,18702.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=30FED7C5AACCA2640E668550982D656B?id=1999CHU/ROT401-407:9,1.0,4.5,12,-222900,['CC(CC1=CC=CC=C1)(C)O'],,,['CC(=O)C'],['CC1=CC=CC=C1'],,722,1.0
27251,43554.0,18726.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4620E231959CA33C3236C1BB92687DF5?id=1956CAR/CHA106-115:1,1.0,1,13,-246940,['C1(=CC=CC=C1)[Hg]Cl'],,,[None],['[Hg]Cl'],,971,1.0
27316,43756.0,18816.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=276B81EEF7199FB124748C9C33B29D6A?id=1978EBE/EDE313-324C:1,2.0,1.66,-10,-31429,['C(C)C1=CC=CC=C1'],[None],,['C1=CC=CC=C1'],[None],,773,2.0
27319,43760.0,18820.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3E16B66D791819DDEA68B58485C2D7EE?id=1988MUL/TRO4914:4,2.0,1.66,-12,,['C(C)C1=CC=CC=C1'],[None],,['CC1=CC=CC=C1'],[None],,1250,2.0
27337,43785.0,18828.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F198870EDF511C3FBFC7A122B23750CA?id=1977HUY/LUY283:2,1.0,7.94,13,-249434,['C(=C)C1CC=CCC1'],,,['C/1=C/CC\\C=C/CC1'],,,505,1.0
27338,43786.0,18829.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FA02FB85E9080F205403128DB7F16E73?id=1977HUY/LUY283:1,1.0,2.51,14,-251929,['C(=C)C1CC=CCC1'],,,['C=CC=C'],['C=CC=C'],,464,1.0
27339,43787.0,18829.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FA02FB85E9080F205403128DB7F16E73?id=1976BAR/PAR2404:1,1.0,6.17,15,-261906,['C(=C)C1CC=CCC1'],,,['C=CC=C'],['C=CC=C'],,927,1.0
27340,43788.0,18829.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FA02FB85E9080F205403128DB7F16E73?id=1965TSA1805-1809:1,1.0,1.58,15,-259412,['C(=C)C1CC=CCC1'],,,['C=CC=C'],['C=CC=C'],,900,1.0
27341,43789.0,18829.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FA02FB85E9080F205403128DB7F16E73?id=1952DUN/JAN1644-1645:1,1.0,5.02,15,-258580,['C(=C)C1CC=CCC1'],,,['C=CC=C'],['C=CC=C'],,600,1.0
27345,43795.0,18834.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FED8D7DB03879BC18864AA98582831CA?id=1954LEV/SZW1904-1911:1,1.0,7.33,13,-217839,['BrCC1=CC=CC=C1'],,,[None],[None],,747,1.0
27346,43796.0,18834.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FED8D7DB03879BC18864AA98582831CA?id=1950SZW/GHO1142-1149:1,1.0,1,13,-211188,['BrCC1=CC=CC=C1'],,,[None],[None],,768,1.0
27347,43797.0,18834.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FED8D7DB03879BC18864AA98582831CA?id=1949SZW/GHO744-745:1,1.0,1,13,-211188,['BrCC1=CC=CC=C1'],,,[None],[None],,773,1.0
27386,43907.0,18890.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9E2FCB4F50BD3A122BC7EBAD381814B1?id=1962DUN/TRO4672:5,2.0,6.61,-13,-25941,['C1(=CC=CC=C1)C(C)=O'],[None],,[None],['C1=CC=CC=C1'],,550,2.0
27419,44019.0,18951.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=59205788AC0E4C3CEF24A5618FF3FAD7?id=1994DOU/MAC267-273:1,1.0,6.31,12,-235300,['CN1C=CC=C1'],,,['CC=1NC=CC1'],,,1000,1.0
27420,44020.0,18951.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=59205788AC0E4C3CEF24A5618FF3FAD7?id=1958JAC/HEA1563-1565:1,1.0,2.39,12,-229479,['CN1C=CC=C1'],,,['CC=1NC=CC1'],,,748,1.0
27435,44046.0,18974.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1A8E17672EA0B28FBDCCAFE248C62D5E?id=1972BAL/AND1775:1,1.0,8.2,-6,,['CC1=CC=CC1'],,,['CC1=CCC=C1'],,,"323
 
K",1.0
27436,44047.0,18975.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D5F4555BCA7EF33BE521B7702C61A4FF?id=2009SHA/GRE8871-8882:1,1.0,6.55,11,-103763,['CC1C=CC=C1'],,,['CC1=CCC=C1'],,,300,1.0
27491,44224.0,19054.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F6D59369EEDDCC5E297DA3F1031B3EDC?id=2008ALT/DLU3680-3692:1,1.0,1.36,14,-357522,['ClC1=C(C=CC=C1)O'],,,[None],[None],,300,1.0
27494,44227.0,19057.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=720C2604F7D6231C6040469D0274BD40?id=2008ALT/DLU3680-3692:3,1.0,8.7,12,-309298,['ClC1=C(C=CC=C1)O'],,,['ClC=1C(CC=CC1)=O'],,,300,1.0
27495,44228.0,19058.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0FEB8530F038CFAE0B6C80F6E89CA164?id=2008ALT/DLU3680-3692:2,1.0,3.39,12,-356691,['ClC1=C(C=CC=C1)O'],,,['ClC1C(C=CC=C1)=O'],,,300,1.0
27496,44229.0,19059.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AB8FD6404D1F5980B0F28B80F2B31698?id=1956RID/SCA1354:4,2.0,2.67,-12,,[None],[None],,[None],[None],,"520
 
K",2.0
27504,44238.0,19065.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5FB9EF7889A9291FBE34E369AC2FF7D9?id=1956RID/SCA1354:3,2.0,2.54,-13,,['ClC1=C(C=CC=C1)Cl'],[None],,[None],[None],,"521
 
K",2.0
27515,44269.0,19084.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E05DB0E4FBFB62BF1E80A94FDA4B42AC?id=1964BUR/STR5065:3,2.0,1.07,1,,['CC1=C(C=CC=C1)C'],[None],,['CC1=CC=CC=C1'],[None],,955,2.0
27518,44294.0,19094.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=93F485AFC35E63F6E67E7CEDCA2228D7?id=1988MIT/SIM1655:8,2.0,3.6,-10,,['CC1=C(C=CC=C1)C'],[None],,[None],,,"296
 
K",2.0
27519,44295.0,19094.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=93F485AFC35E63F6E67E7CEDCA2228D7?id=1988MIT/SIM1655:7,2.0,2.41,-10,,['CC1=C(C=CC=C1)C'],[None],,[None],,,"296
 
K",2.0
27523,44323.0,19098.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=38D1AC3A6A19C77C2775034ECA233B5F?id=1999PAR/CHA4002-4008:5,2.0,2.46,-13,-4373,['CC1=C(C=CC=C1)C'],[None],,[None],['C1=CC=CC=C1'],,295,2.0
27526,44332.0,19103.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D61FCE00EB1460783802D7017E36221F?id=1956RID/SCA1354:2,2.0,5.15,-13,,['BrC1=C(C=CC=C1)C'],[None],,[None],[None],,"519
 
K",2.0
27550,44406.0,19133.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2F9F612E542862C77019E0766ED45A28?id=1988FAH/STE4951:4,2.0,3.7,-1,,['C1(=CC=CC=C1)C1=CC=CC=C1'],[None],,['C1=CC=CC=C1'],[None],,"723
 
K",2.0
27552,44420.0,19142.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E07CCE60ABDA57CD2423DE6D104A1D3C?id=2007CAV/MAN3959-3969:31,1.0,7.82,12,-374050,['CC1=CC2=CC=CC=C2C=C1'],,,['C1C2C1C=CC1=CC=CC=C21'],,,1000,1.0
27565,44470.0,19168.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6FC19E2151BC535FB1757924C6073E4D?id=1988FAH/STE4951:3,2.0,4.1,-1,,['C1=CC=CC2=CC=CC=C12'],[None],,['C1=CC=CC=C1'],[None],,"723
 
K",2.0
27566,44471.0,19169.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C2AF60E21320A1A00F3AA81927B5FEA7?id=1988FAH/STE4951:2,2.0,2.5,-1,,['C1=CC=CC2=CC=CC=C12'],[None],,['C1=CC=CC=C1'],[None],,"723
 
K",2.0
27623,44758.0,19284.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=827BFE4381FCD6B99227E62A44D6BF19?id=1974RII/HAR132:3,1.0,5.01,14,-186244,['C12C(=CCC(C1(C)C)C2)C'],,,[None],,,499,1.0
27624,44759.0,19285.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=65C5FD7CA2047AE9D48DEEB7C9342407?id=1974RII/HAR132:2,1.0,2,13,-171278,['C12C(=CCC(C1(C)C)C2)C'],,,['CC(C)=CC=CC(=CC)C'],,,499,1.0
27643,44779.0,19304.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=52F14153A854595077625C21CC36190D?id=2014ALT/DLU9338-9346:4,1.0,3.88,13,-332579,[None],,,[None],[None],,400,1.0
